#,Token,Name,Contract,Announcement,contract_link,Creator,txn,tnx_link,Transaction Hash,Status,startBlock
-,Dragon QUICK (dQUICK)AMM.Cross-Chain,Token Dragon QUICK,0xf28164a485b0b2c90639e47b0f377b4a438a16b1,,https://polygonscan.com/address/0xf28164a485b0b2c90639e47b0f377b4a438a16b1,0x476307dac3fd170166e007fcaa14f0a129721463 at txn 0xe02f2006b770effb11add884a690ad70a3cd907de0833e288082802f172de904,0xe02f2006b770effb11add884a690ad70a3cd907de0833e288082802f172de904,https://polygonscan.com/tx/0xe02f2006b770effb11add884a690ad70a3cd907de0833e288082802f172de904,0xe02f2006b770effb11add884a690ad70a3cd907de0833e288082802f172de904,Success,12530177
-,Aave Matic Market AAVE (amAAVE),Token Aave Matic Market AAVE,0x1d2a0e5ec8e5bbdca5cb219e649b565d8e5c3360,,https://polygonscan.com/address/0x1d2a0e5ec8e5bbdca5cb219e649b565d8e5c3360,0x26db2b833021583566323e3b8985999981b9f1f3 at txn 0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,https://polygonscan.com/tx/0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,Success,12687350
-,"renFIL (renFIL)Introducing RenVM, an open protocol providing access to inter-blockchain liquidity for all decentralized applications.",Token renFIL,0xc4ace9278e7e01755b670c0838c3106367639962,,https://polygonscan.com/address/0xc4ace9278e7e01755b670c0838c3106367639962,0xfe45ab17919759cfa2ce35215ead5ca4d1fc73c7 at txn 0xb2ce5fd742f4bdf07e10fe1121bac76b6f088762ec8639b692acab9c60e12c5b,0xb2ce5fd742f4bdf07e10fe1121bac76b6f088762ec8639b692acab9c60e12c5b,https://polygonscan.com/tx/0xb2ce5fd742f4bdf07e10fe1121bac76b6f088762ec8639b692acab9c60e12c5b,0xb2ce5fd742f4bdf07e10fe1121bac76b6f088762ec8639b692acab9c60e12c5b,Success,14937702
-,"Pup Token (PUP)PolyPup Finance is a DeFi project on Polygon featuring a deflationary token model with a maximum supply of 31,000 PUP tokens.",Token Pup Token,0xcfe2cf35d2bdde84967e67d00ad74237e234ce59,,https://polygonscan.com/address/0xcfe2cf35d2bdde84967e67d00ad74237e234ce59,0x098350d31e0ee2912e21c2b679113ce7e64e148e at txn 0x9d3466897e7affb68e125e1ff47c5324e88d9625aa3ed880d7abebd8bcd8f2b0,0x9d3466897e7affb68e125e1ff47c5324e88d9625aa3ed880d7abebd8bcd8f2b0,https://polygonscan.com/tx/0x9d3466897e7affb68e125e1ff47c5324e88d9625aa3ed880d7abebd8bcd8f2b0,0x9d3466897e7affb68e125e1ff47c5324e88d9625aa3ed880d7abebd8bcd8f2b0,Success,15554585
-,Adamant (ADDY)Adamant is a yield optimizer vault that provides users with an easy and safe way to automatically compound their tokens on the Polygon (MATIC) network and maximize their yields.,Token Adamant,0xc3fdbadc7c795ef1d6ba111e06ff8f16a20ea539,,https://polygonscan.com/address/0xc3fdbadc7c795ef1d6ba111e06ff8f16a20ea539,0xb29cd9c87a624b940335d6d5e1d4aadf7d95beec at txn 0xd139c2584a3440996914425b8803c35f903a7df37aa59605742d5dd447b6aa22,0xd139c2584a3440996914425b8803c35f903a7df37aa59605742d5dd447b6aa22,https://polygonscan.com/tx/0xd139c2584a3440996914425b8803c35f903a7df37aa59605742d5dd447b6aa22,0xd139c2584a3440996914425b8803c35f903a7df37aa59605742d5dd447b6aa22,Success,13929669
-,"Bone Token (BONE)PolyPup Finance is a DeFi project on Polygon featuring a deflationary token model. This is the second layer of the project featuring BONE with a maximum supply of 65,000 tokens.",Token Bone Token,0x6bb45ceac714c52342ef73ec663479da35934bf7,,https://polygonscan.com/address/0x6bb45ceac714c52342ef73ec663479da35934bf7,0xefb6b19a243a6c4ee097a5a5eebd0c2efb920d49 at txn 0xd6c48d5953e2e3578d924890666bae096cc0406171563c18ee03795fbf5a3884,0xd6c48d5953e2e3578d924890666bae096cc0406171563c18ee03795fbf5a3884,https://polygonscan.com/tx/0xd6c48d5953e2e3578d924890666bae096cc0406171563c18ee03795fbf5a3884,0xd6c48d5953e2e3578d924890666bae096cc0406171563c18ee03795fbf5a3884,Success,16059522
-,"SafeDollar.Fi Share 2.0 (SDS)An algorithmic stablecoin on Polygon. SafeDollar aims to be the first and only algorithmic stablecoin that combines unique features of seigniorage, deflation protocol and synthetic assets.",Token SafeDollar.Fi Share 2.0,0xab72ee159ff70b64beecbbb0fbbe58b372391c54,,https://polygonscan.com/address/0xab72ee159ff70b64beecbbb0fbbe58b372391c54,0x82d733c32bb3b760ca50b83b75642b668e9b2ebd at txn 0x75a69fe1b1f33d2d22d7c45ffde5b11813c2465ef8d495ad7a673224dc23c400,0x75a69fe1b1f33d2d22d7c45ffde5b11813c2465ef8d495ad7a673224dc23c400,https://polygonscan.com/tx/0x75a69fe1b1f33d2d22d7c45ffde5b11813c2465ef8d495ad7a673224dc23c400,0x75a69fe1b1f33d2d22d7c45ffde5b11813c2465ef8d495ad7a673224dc23c400,Success,16399474
-,"Fish (FISH)Value-oriented, economically sustainable hybrid yield aggregator on Polygon.",Token Fish,0x3a3df212b7aa91aa0402b9035b098891d276572b,,https://polygonscan.com/address/0x3a3df212b7aa91aa0402b9035b098891d276572b,0x1cb757f1eb92f25a917ce9a92ed88c1ac0734334 at txn 0x40f510deef56d5ca9dff9305e293ca0b5a25af328c9b178394d867e72e924a2c,0x40f510deef56d5ca9dff9305e293ca0b5a25af328c9b178394d867e72e924a2c,https://polygonscan.com/tx/0x40f510deef56d5ca9dff9305e293ca0b5a25af328c9b178394d867e72e924a2c,0x40f510deef56d5ca9dff9305e293ca0b5a25af328c9b178394d867e72e924a2c,Success,13910518
-,Aave Matic Market WMATIC (amWMATIC),Token Aave Matic Market WMATIC,0x8df3aad3a84da6b69a4da8aec3ea40d9091b2ac4,,https://polygonscan.com/address/0x8df3aad3a84da6b69a4da8aec3ea40d9091b2ac4,0x26db2b833021583566323e3b8985999981b9f1f3 at txn 0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,https://polygonscan.com/tx/0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,Success,12687350
-,Wrapped Matic (WMATIC)Polygon combines the best of Ethereum and sovereign blockchains into a full-fledged multi-chain system.,Token Wrapped Matic,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,,https://polygonscan.com/address/0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x476307dac3fd170166e007fcaa14f0a129721463 at txn 0x4f9548f69c19c399073d37470a0742279ebec767ab5e2ecadcbf6ebcadd64d55,0x4f9548f69c19c399073d37470a0742279ebec767ab5e2ecadcbf6ebcadd64d55,https://polygonscan.com/tx/0x4f9548f69c19c399073d37470a0742279ebec767ab5e2ecadcbf6ebcadd64d55,0x4f9548f69c19c399073d37470a0742279ebec767ab5e2ecadcbf6ebcadd64d55,Success,4931456
-,Aave Matic Market USDC (amUSDC),Token Aave Matic Market USDC,0x1a13f4ca1d028320a707d99520abfefca3998b7f,,https://polygonscan.com/address/0x1a13f4ca1d028320a707d99520abfefca3998b7f,0x26db2b833021583566323e3b8985999981b9f1f3 at txn 0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,https://polygonscan.com/tx/0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,Success,12687348
-,Matic Aave interest bearing USDC (maUSDC)aTokens on Polygon are known as maTokens.,Token Matic Aave interest bearing USDC,0x9719d867a500ef117cc201206b8ab51e794d3f82,,https://polygonscan.com/address/0x9719d867a500ef117cc201206b8ab51e794d3f82,,,,,,
-,PUSD (PUSD)PUSD is a completely decentralized stablecoin minted by staking Matic on Polygon network. PUSD is the USD-pegged stablecoin used to pay out loans on the PolyQuity protocol.,Token PUSD,0x9af3b7dc29d3c4b1a5731408b6a9656fa7ac3b72,,https://polygonscan.com/address/0x9af3b7dc29d3c4b1a5731408b6a9656fa7ac3b72,0x55d8281eb2d10c699efb3bd7920eb57c04ab814c at txn 0xb97c30b6a7915f681810c4fd3f12a81c971469aeff1790d8798c56359df6a803,0xb97c30b6a7915f681810c4fd3f12a81c971469aeff1790d8798c56359df6a803,https://polygonscan.com/tx/0xb97c30b6a7915f681810c4fd3f12a81c971469aeff1790d8798c56359df6a803,0xb97c30b6a7915f681810c4fd3f12a81c971469aeff1790d8798c56359df6a803,Success,16209781
-,"miMATIC (miMATIC)MAI (miMatic) is a stablecoin backed by collateral, and can only be minted with this collateral backing it. MAI is soft pegged to the USD, meaning that 1 MAI is around 1 USD.",Token miMATIC,0xa3fa99a148fa48d14ed51d610c367c61876997f1,,https://polygonscan.com/address/0xa3fa99a148fa48d14ed51d610c367c61876997f1,0xde9fcd4f5566f6c30b5cd84828a75968ba67a638 at txn 0x69bd0d0b0907a49684f1be06ed49639010d0c13ee54a1e7a9f08d2a5ad1afefe,0x69bd0d0b0907a49684f1be06ed49639010d0c13ee54a1e7a9f08d2a5ad1afefe,https://polygonscan.com/tx/0x69bd0d0b0907a49684f1be06ed49639010d0c13ee54a1e7a9f08d2a5ad1afefe,0x69bd0d0b0907a49684f1be06ed49639010d0c13ee54a1e7a9f08d2a5ad1afefe,Success,13976458
-,Aave Matic Market USDT (amUSDT),Token Aave Matic Market USDT,0x60d55f02a771d515e077c9c2403a1ef324885cec,,https://polygonscan.com/address/0x60d55f02a771d515e077c9c2403a1ef324885cec,0x26db2b833021583566323e3b8985999981b9f1f3 at txn 0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,https://polygonscan.com/tx/0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,Success,12687348
-,"SafeDollar.Fi Dollar 2.0 (SDO)An algorithmic stablecoin on Polygon. SafeDollar aims to be the first and only algorithmic stablecoin that combines unique features of seigniorage, deflation protocol and synthetic assets.",Token SafeDollar.Fi Dollar 2.0,0x66c59dded4ef01a3412a8b019b6e41d4a8c49a35,,https://polygonscan.com/address/0x66c59dded4ef01a3412a8b019b6e41d4a8c49a35,0x82d733c32bb3b760ca50b83b75642b668e9b2ebd at txn 0xd9000835e9adf02ee08c8a461235899d966ebb0475c9675a8ae178006819c8df,0xd9000835e9adf02ee08c8a461235899d966ebb0475c9675a8ae178006819c8df,https://polygonscan.com/tx/0xd9000835e9adf02ee08c8a461235899d966ebb0475c9675a8ae178006819c8df,0xd9000835e9adf02ee08c8a461235899d966ebb0475c9675a8ae178006819c8df,Success,16515017
-,Aave Matic Market DAI (amDAI),Token Aave Matic Market DAI,0x27f8d03b3a2196956ed754badc28d73be8830a6e,,https://polygonscan.com/address/0x27f8d03b3a2196956ed754badc28d73be8830a6e,0x26db2b833021583566323e3b8985999981b9f1f3 at txn 0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,https://polygonscan.com/tx/0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,Success,12687348
-,PolyGaj Token (GAJ)Polygaj aims to be the first product in an ecosystem of DeFi & NFT products which are being built around two tokens GAJ & GMAM.,Token PolyGaj Token,0xf4b0903774532aee5ee567c02aab681a81539e92,,https://polygonscan.com/address/0xf4b0903774532aee5ee567c02aab681a81539e92,0x182f40cbed75cbc1a7ca53b4932c3c4479a54ef1 at txn 0xebc0495848fe0d35cca6fab7b498357a0d295a2514b2f57afaad8166e515af5e,0xebc0495848fe0d35cca6fab7b498357a0d295a2514b2f57afaad8166e515af5e,https://polygonscan.com/tx/0xebc0495848fe0d35cca6fab7b498357a0d295a2514b2f57afaad8166e515af5e,0xebc0495848fe0d35cca6fab7b498357a0d295a2514b2f57afaad8166e515af5e,Success,13881038
-,"HEX (HEX)HEX.com averages 25% APY interest recently. HEX virtually lends value from stakers to non-stakers as staking reduces supply. The launch ends Nov. 19th, 2020 when HEX stakers get credited ~200B HEX. HEX's total supply is now ~350B. Audited 3 times, 2 security, and 1 economics.",Token HEX,0x23d29d30e35c5e8d321e1dc9a8a61bfd846d4c5c,,https://polygonscan.com/address/0x23d29d30e35c5e8d321e1dc9a8a61bfd846d4c5c,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xc8ee34a6ce1438fc3f530141d2862746f61f5bd310a7add52cbe5408abdabda8,0xc8ee34a6ce1438fc3f530141d2862746f61f5bd310a7add52cbe5408abdabda8,https://polygonscan.com/tx/0xc8ee34a6ce1438fc3f530141d2862746f61f5bd310a7add52cbe5408abdabda8,0xc8ee34a6ce1438fc3f530141d2862746f61f5bd310a7add52cbe5408abdabda8,Success,7438590
-,Polywolf (MOON)Moonwolf is a deflationary token on Matic / Polygon. Total supply is reduced and redistributed with every transaction.,Token Polywolf,0xc56d17dd519e5eb43a19c9759b5d5372115220bd,,https://polygonscan.com/address/0xc56d17dd519e5eb43a19c9759b5d5372115220bd,0x9fe5ee3c6d60496063bcdf9859aba446da18195c at txn 0xac778149e383499e7873ffd31148ff379a9029f2bfc77a71ecb65b7598044a69,0xac778149e383499e7873ffd31148ff379a9029f2bfc77a71ecb65b7598044a69,https://polygonscan.com/tx/0xac778149e383499e7873ffd31148ff379a9029f2bfc77a71ecb65b7598044a69,0xac778149e383499e7873ffd31148ff379a9029f2bfc77a71ecb65b7598044a69,Success,13924561
-,PYQ (PYQ)PolyQuity is a decentralized borrowing protocol that allows users to draw interest-free loans against Matic used as collateral.,Token PYQ,0x5a3064cbdccf428ae907796cf6ad5a664cd7f3d8,,https://polygonscan.com/address/0x5a3064cbdccf428ae907796cf6ad5a664cd7f3d8,0x55d8281eb2d10c699efb3bd7920eb57c04ab814c at txn 0x37d2cac61cc79f0f22a1b8527c5270eb05f5ccb5f61e3149b06342e74abf3366,0x37d2cac61cc79f0f22a1b8527c5270eb05f5ccb5f61e3149b06342e74abf3366,https://polygonscan.com/tx/0x37d2cac61cc79f0f22a1b8527c5270eb05f5ccb5f61e3149b06342e74abf3366,0x37d2cac61cc79f0f22a1b8527c5270eb05f5ccb5f61e3149b06342e74abf3366,Success,16209794
-,"Krill (Krill)PolyWhale is a popular yield farm on Polygon that allows users to earn KRILL through yield farming, then stakes it in Nests to earn more tokens.",Token Krill,0x05089c9ebffa4f0aca269e32056b1b36b37ed71b,,https://polygonscan.com/address/0x05089c9ebffa4f0aca269e32056b1b36b37ed71b,0x14026129cee6321810d15e1b277313104da5c309 at txn 0x59b4484e44cfe0fc48329c0cc7afec8774f3b460c664232886c2767c116b9fea,0x59b4484e44cfe0fc48329c0cc7afec8774f3b460c664232886c2767c116b9fea,https://polygonscan.com/tx/0x59b4484e44cfe0fc48329c0cc7afec8774f3b460c664232886c2767c116b9fea,0x59b4484e44cfe0fc48329c0cc7afec8774f3b460c664232886c2767c116b9fea,Success,13635565
-,Gravity Finance (GFI)Gravity Finance is a suite of DeFi products on the Polygon Network.,Token Gravity Finance,0x874e178a2f3f3f9d34db862453cd756e7eab0381,,https://polygonscan.com/address/0x874e178a2f3f3f9d34db862453cd756e7eab0381,0x28e19c3523ceecb0b33283e6a38e9f93c82c237f at txn 0x301499e37d8bfb374fb9e589f9daa739df67717ef7427adc8fb79299594f334c,0x301499e37d8bfb374fb9e589f9daa739df67717ef7427adc8fb79299594f334c,https://polygonscan.com/tx/0x301499e37d8bfb374fb9e589f9daa739df67717ef7427adc8fb79299594f334c,0x301499e37d8bfb374fb9e589f9daa739df67717ef7427adc8fb79299594f334c,Success,14544514
-,"Augury Finance (OMEN)Augury Finance is a financial ecosystem on the Polygon (MATIC) blockchain which focuses on trust, community ownership, and sustainable returns.",Token Augury Finance,0x76e63a3E7Ba1e2E61D3DA86a87479f983dE89a7E,,https://polygonscan.com/address/0x76e63a3E7Ba1e2E61D3DA86a87479f983dE89a7E,0xe2e26bac2ff37a7ae219ecef74c5a1bf95d5f854 at txn 0x02f87ab0149eb55de703d8ccc4a58e8f785fbbb76ef453e81cf2414a6d9ac2db,0x02f87ab0149eb55de703d8ccc4a58e8f785fbbb76ef453e81cf2414a6d9ac2db,https://polygonscan.com/tx/0x02f87ab0149eb55de703d8ccc4a58e8f785fbbb76ef453e81cf2414a6d9ac2db,0x02f87ab0149eb55de703d8ccc4a58e8f785fbbb76ef453e81cf2414a6d9ac2db,Success,15500445
-,"Polyroll Token (ROLL)Polyroll is a decentralized casino powered by Chainlink and Polygon. It claims to be provably fair, transparent and immutable games, anytime anywhere.",Token Polyroll Token,0xc68e83a305b0fad69e264a1769a0a070f190d2d6,,https://polygonscan.com/address/0xc68e83a305b0fad69e264a1769a0a070f190d2d6,0x7a2b82b7427e587ca75c7962679d001fb737ffa4 at txn 0xdce58f01355e4d73b937bd8242b29c470fa6d20cecc72a6897396014ea3e58d3,0xdce58f01355e4d73b937bd8242b29c470fa6d20cecc72a6897396014ea3e58d3,https://polygonscan.com/tx/0xdce58f01355e4d73b937bd8242b29c470fa6d20cecc72a6897396014ea3e58d3,0xdce58f01355e4d73b937bd8242b29c470fa6d20cecc72a6897396014ea3e58d3,Success,15790101
-,"HONOR (HONOR)FarmHero is a protocol that mixes NFT, gaming and DEFI concepts.",Token HONOR,0xb82a20b4522680951f11c94c54b8800c1c237693,,https://polygonscan.com/address/0xb82a20b4522680951f11c94c54b8800c1c237693,0x671124f02d0a4739eaa74441321af67385059de5 at txn 0x901280f8d8dc967554f3f209faad9c545121c00e3f9a79ab5650337da195dcad,0x901280f8d8dc967554f3f209faad9c545121c00e3f9a79ab5650337da195dcad,https://polygonscan.com/tx/0x901280f8d8dc967554f3f209faad9c545121c00e3f9a79ab5650337da195dcad,0x901280f8d8dc967554f3f209faad9c545121c00e3f9a79ab5650337da195dcad,Success,15978337
-,Bone Token (BONE)Bone Swap is a full ecosystem that have yield farming and automated market-making (AMM) for the Polygon network.,Token Bone Token,0x80244c2441779361f35803b8c711c6c8fc6054a3,,https://polygonscan.com/address/0x80244c2441779361f35803b8c711c6c8fc6054a3,0xee7ec0647eeea0eb864b6ddf9f2d3b71edf8453f at txn 0xe4a7a1f25ffb4e62b49f9e9b08969686ee30eb6fda4393ca3b3c1095e464f36d,0xe4a7a1f25ffb4e62b49f9e9b08969686ee30eb6fda4393ca3b3c1095e464f36d,https://polygonscan.com/tx/0xe4a7a1f25ffb4e62b49f9e9b08969686ee30eb6fda4393ca3b3c1095e464f36d,0xe4a7a1f25ffb4e62b49f9e9b08969686ee30eb6fda4393ca3b3c1095e464f36d,Success,16271157
-,moonwolf.io (WOLF)Moonwolf is a deflationary token on Matic / Polygon. Total supply is reduced and redistributed with every transaction.,Token moonwolf.io,0x8f18dc399594b451eda8c5da02d0563c0b2d0f16,,https://polygonscan.com/address/0x8f18dc399594b451eda8c5da02d0563c0b2d0f16,0x6a259c062b5a7da882c348e13e7b50697e7cdf67 at txn 0x9242ca9d7ff1941280c574c1fdb238f40cf6b59a07d5c49b68078a0545e5fe9e,0x9242ca9d7ff1941280c574c1fdb238f40cf6b59a07d5c49b68078a0545e5fe9e,https://polygonscan.com/tx/0x9242ca9d7ff1941280c574c1fdb238f40cf6b59a07d5c49b68078a0545e5fe9e,0x9242ca9d7ff1941280c574c1fdb238f40cf6b59a07d5c49b68078a0545e5fe9e,Success,12605540
-,IRON Titanium Token (TITAN)Multi-chain Partial-Collateralized StablecoinCross-Chain,Token IRON Titanium Token,0xaaa5b9e6c589642f98a1cda99b9d024b8407285a,,https://polygonscan.com/address/0xaaa5b9e6c589642f98a1cda99b9d024b8407285a,0x5aebde597752d689132dc64d093ff4b09067e9e6 at txn 0x472f6c8f60ee37c01164f97c68caeef370416e6d0b0643d12c000370239e71be,0x472f6c8f60ee37c01164f97c68caeef370416e6d0b0643d12c000370239e71be,https://polygonscan.com/tx/0x472f6c8f60ee37c01164f97c68caeef370416e6d0b0643d12c000370239e71be,0x472f6c8f60ee37c01164f97c68caeef370416e6d0b0643d12c000370239e71be,Success,14589807
-,"PolyYeld Token (YELD)PolyYeld Finance is a next-generation yield farming protocol on the Polygon network which aims to create a protocol like Yearn, but with a reduced token supply and high value for Polygon Network users, LP providers and stakers.",Token PolyYeld Token,0xd0f3121a190d85de0ab6131f2bcecdbfcfb38891,,https://polygonscan.com/address/0xd0f3121a190d85de0ab6131f2bcecdbfcfb38891,0x49854708a8c42eeb837a97dd97d597890ceb1334 at txn 0x9e600d5f7224d04d67a9d9a05b1c1b5b0a8cd6c9afa9b3543f6ed11d1a0ee1af,0x9e600d5f7224d04d67a9d9a05b1c1b5b0a8cd6c9afa9b3543f6ed11d1a0ee1af,https://polygonscan.com/tx/0x9e600d5f7224d04d67a9d9a05b1c1b5b0a8cd6c9afa9b3543f6ed11d1a0ee1af,0x9e600d5f7224d04d67a9d9a05b1c1b5b0a8cd6c9afa9b3543f6ed11d1a0ee1af,Success,15433234
-,BTU Protocol (BTU)Decentralized Booking Protocol,Token BTU Protocol,0xfdc26cda2d2440d0e83cd1dee8e8be48405806dc,,https://polygonscan.com/address/0xfdc26cda2d2440d0e83cd1dee8e8be48405806dc,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x06504712ffa4d01be199455cf1e853d605edbb549587eca6280dfea744579cd9,0x06504712ffa4d01be199455cf1e853d605edbb549587eca6280dfea744579cd9,https://polygonscan.com/tx/0x06504712ffa4d01be199455cf1e853d605edbb549587eca6280dfea744579cd9,0x06504712ffa4d01be199455cf1e853d605edbb549587eca6280dfea744579cd9,Success,9325754
-,Iron Finance ICE Token (ICE)Iron Finance - Building a multi-chain partial-collateralized DeFi and algorithmic stablecoin ecosystem.,Token Iron Finance ICE Token,0x4a81f8796e0c6ad4877a51c86693b0de8093f2ef,,https://polygonscan.com/address/0x4a81f8796e0c6ad4877a51c86693b0de8093f2ef,0x5aebde597752d689132dc64d093ff4b09067e9e6 at txn 0x91b6690fe4f3f35c6c5b4e90054d215546389e2e3dd64451a48b5efa02d0b972,0x91b6690fe4f3f35c6c5b4e90054d215546389e2e3dd64451a48b5efa02d0b972,https://polygonscan.com/tx/0x91b6690fe4f3f35c6c5b4e90054d215546389e2e3dd64451a48b5efa02d0b972,0x91b6690fe4f3f35c6c5b4e90054d215546389e2e3dd64451a48b5efa02d0b972,Success,16737798
-,IRON Stablecoin (IRON)Multi-chain Partial-Collateralized StablecoinCross-Chain,Token IRON Stablecoin,0xd86b5923f3ad7b585ed81b448170ae026c65ae9a,,https://polygonscan.com/address/0xd86b5923f3ad7b585ed81b448170ae026c65ae9a,0x5aebde597752d689132dc64d093ff4b09067e9e6 at txn 0xb33cba6a3c104eaa0e22d35b82ef2349f4b236ea2c5f1f8cc2dddc4d86851bfc,0xb33cba6a3c104eaa0e22d35b82ef2349f4b236ea2c5f1f8cc2dddc4d86851bfc,https://polygonscan.com/tx/0xb33cba6a3c104eaa0e22d35b82ef2349f4b236ea2c5f1f8cc2dddc4d86851bfc,0xb33cba6a3c104eaa0e22d35b82ef2349f4b236ea2c5f1f8cc2dddc4d86851bfc,Success,14589797
-,"onG (ONG)SoMee.social is redefining social media for privacy, control, and monetization. SoMee allows users to monetize content, likes, and time spent on social media.",Token onG,0xb6f10be9201fb110b3aa275267a234e84ade8e95,,https://polygonscan.com/address/0xb6f10be9201fb110b3aa275267a234e84ade8e95,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x6be88488c0e7f79c7b3b2eefd8af2713ff1c29a228236e396c1063d2cd0e94ef,0x6be88488c0e7f79c7b3b2eefd8af2713ff1c29a228236e396c1063d2cd0e94ef,https://polygonscan.com/tx/0x6be88488c0e7f79c7b3b2eefd8af2713ff1c29a228236e396c1063d2cd0e94ef,0x6be88488c0e7f79c7b3b2eefd8af2713ff1c29a228236e396c1063d2cd0e94ef,Success,14188832
-,Polygon BUNNY Token (polyBUNNY)A yield farming aggregator and optimizer for Polygon.,Token Polygon BUNNY Token,0x4c16f69302ccb511c5fac682c7626b9ef0dc126a,,https://polygonscan.com/address/0x4c16f69302ccb511c5fac682c7626b9ef0dc126a,0xbc776ac3af4d993774a54af497055170c81c113f at txn 0x24b197051b793bdf28e97ab1549088e67953e7322042c4ae6ffee35946b8c01d,0x24b197051b793bdf28e97ab1549088e67953e7322042c4ae6ffee35946b8c01d,https://polygonscan.com/tx/0x24b197051b793bdf28e97ab1549088e67953e7322042c4ae6ffee35946b8c01d,0x24b197051b793bdf28e97ab1549088e67953e7322042c4ae6ffee35946b8c01d,Success,16012328
-,"SpaceRat (SRAT)SpaceRat is a community-driven project built on Matic Network. Three functions occur during each trade: Reflection, LP Acquisition, & Burn.",Token SpaceRat,0x1132f58810ee9ff13e97aeccd8dda688cc5eb8f4,,https://polygonscan.com/address/0x1132f58810ee9ff13e97aeccd8dda688cc5eb8f4,0x8ea5d92eccc43fc1927884f187172ab152c6faad at txn 0x1411554cc8aa32ae6eaef1840e17cb85c05b0c25dbae673f5b6568b8e3fda7a0,0x1411554cc8aa32ae6eaef1840e17cb85c05b0c25dbae673f5b6568b8e3fda7a0,https://polygonscan.com/tx/0x1411554cc8aa32ae6eaef1840e17cb85c05b0c25dbae673f5b6568b8e3fda7a0,0x1411554cc8aa32ae6eaef1840e17cb85c05b0c25dbae673f5b6568b8e3fda7a0,Success,15040424
-,"Wrapped Celo (wCELO)Wrapped Celo is a 1:1 equivalent of Celo. Celo is a utility and governance asset for the Celo community, which has a fixed supply and variable value. With Celo, you can help shape the direction of the Celo Platform.",Token Wrapped Celo,0xc30dd0cce2e683aa68c87c280e73beb3dec9b3ba,,https://polygonscan.com/address/0xc30dd0cce2e683aa68c87c280e73beb3dec9b3ba,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xa333cb0cd261ac928b3ad895375d64f645e9e3ebd12b7fe1d18ac45d03032bce,0xa333cb0cd261ac928b3ad895375d64f645e9e3ebd12b7fe1d18ac45d03032bce,https://polygonscan.com/tx/0xa333cb0cd261ac928b3ad895375d64f645e9e3ebd12b7fe1d18ac45d03032bce,0xa333cb0cd261ac928b3ad895375d64f645e9e3ebd12b7fe1d18ac45d03032bce,Success,11335342
