Token,Token链接,Contract,字段2_link,name,txn,txn_link,Status,startBlock
Fomotion (FOMO)$FOMO is a token by crypto Youtuber 'Fomotion'. The community asked for a token so here it is.,https://bscscan.com/token/0x329016b785f138cd931c673ea59d0113526321d4,0x329016b785f138cd931c673ea59d0113526321d4,https://bscscan.com/address/0x329016b785f138cd931c673ea59d0113526321d4,Fomotion: FOMO Token,0x9d61020de2cf81d52efeb4681ddcbaf87fc507af3cda8855e7c2c185d2646a60,https://bscscan.com/tx/0x9d61020de2cf81d52efeb4681ddcbaf87fc507af3cda8855e7c2c185d2646a60,Success,8514061
fry.KetchupV2 (KHP)fry.Ketchup ($KHP) is the official governance token of fry.world Finance.,https://bscscan.com/token/0x15B3d410fCd0d695E1bbe4F717F8E1B6D0Fb2D0C,0x15B3d410fCd0d695E1bbe4F717F8E1B6D0Fb2D0C,https://bscscan.com/address/0x15B3d410fCd0d695E1bbe4F717F8E1B6D0Fb2D0C,FryWorld: KHP Token,0xd569314b40f3e4009bf16a6558b1971e7583388bf1a12c36c5c6892bd361a148,https://bscscan.com/tx/0xd569314b40f3e4009bf16a6558b1971e7583388bf1a12c36c5c6892bd361a148,Success,1464538
"GourmetGalaxy (GUM)Gourmet Galaxy is a yield farming platform, a combination of DeFi and NFTs in a gaming experience.",https://bscscan.com/token/0xc53708664b99df348dd27c3ac0759d2da9c40462,0xc53708664b99df348dd27c3ac0759d2da9c40462,https://bscscan.com/address/0xc53708664b99df348dd27c3ac0759d2da9c40462,Gourmet Galaxy: GUM Token,0x8cde074a849ed0b532bac3a634734c7541433201892089d44737d03282032ab1,https://bscscan.com/tx/0x8cde074a849ed0b532bac3a634734c7541433201892089d44737d03282032ab1,Success,5524036
"InnovativeBioresearchCoin (INNBC)INNBC is a crypto-asset issued by Innovative Bioresearch Ltd, a biotech company performing novel biomedical research in the field of HIV, cancer, and regeneration research, as well as developing decentralized solutions for processing scientific data.Cross-Chain",https://bscscan.com/token/0xdf1f0026374d4bcc490be5e316963cf6df2fff19,0xdf1f0026374d4bcc490be5e316963cf6df2fff19,https://bscscan.com/address/0xdf1f0026374d4bcc490be5e316963cf6df2fff19,Innovative BioResearch: INNBC Token,0xd9b106427b7e573b416429114fff965e2436e73133a339f502ba78432cfff54b,https://bscscan.com/tx/0xd9b106427b7e573b416429114fff965e2436e73133a339f502ba78432cfff54b,Success,588574
Milk Protocol (MILK)MILK Protocol is an experimental DeFi degens on Binance Smart Chain. Always DYOR before investing in any project.,https://bscscan.com/token/0x8e9f5173e16ff93f81579d73a7f9723324d6b6af,0x8e9f5173e16ff93f81579d73a7f9723324d6b6af,https://bscscan.com/address/0x8e9f5173e16ff93f81579d73a7f9723324d6b6af,Stakecow: MILK Token,0x6b2d983981197f06bfda960c70865f70da31d970c50fd004ff6acf4c11f64917,https://bscscan.com/tx/0x6b2d983981197f06bfda960c70865f70da31d970c50fd004ff6acf4c11f64917,Success,201972
"Moeda SEEDS (SEEDS)Moeda.Finance is the parallel DeFi infrastructure of Moeda, a blockchain powered digital payment and micro lending ecosystem.",https://bscscan.com/token/0xefb94d158206dfa5cb8c30950001713106440928,0xefb94d158206dfa5cb8c30950001713106440928,https://bscscan.com/address/0xefb94d158206dfa5cb8c30950001713106440928,,0xe9f62fd02eec52e629809c513f4dc6920de4cf03da0a60b7889efeb5111bb534,https://bscscan.com/tx/0xe9f62fd02eec52e629809c513f4dc6920de4cf03da0a60b7889efeb5111bb534,Success,5405342
Moonlift (MLTPX)Moonlift Protocol is a community driven passive income generator protocol running on BinanceSmartChain.,https://bscscan.com/token/0x9d7c580e0bc4ea441db96eebc7e1440d264bce51,0x9d7c580e0bc4ea441db96eebc7e1440d264bce51,https://bscscan.com/address/0x9d7c580e0bc4ea441db96eebc7e1440d264bce51,,0x79a2a3bfb3570d90a5faf250393c852423a8249cf6e9583e184f593295b0489b,https://bscscan.com/tx/0x79a2a3bfb3570d90a5faf250393c852423a8249cf6e9583e184f593295b0489b,Success,9573700
Perlin (PERL)PerlinX is democratizing the trading of real-world assets through decentralized liquidity pools and synthetic asset generation.,https://bscscan.com/token/0x0f9e4d49f25de22c2202af916b681fbb3790497b,0x0f9e4d49f25de22c2202af916b681fbb3790497b,https://bscscan.com/address/0x0f9e4d49f25de22c2202af916b681fbb3790497b,PerlinX: PERL Token,0x9910ca3ab7d89f7149b4c91c33e0fc3c1d467bf8ba04c43c339b5e2ca994cc17,https://bscscan.com/tx/0x9910ca3ab7d89f7149b4c91c33e0fc3c1d467bf8ba04c43c339b5e2ca994cc17,Success,5351229
"Standard on xDai on BSC (xMARK)Benchmark Protocol mitigates liquidation events and hedges risk with the MARK token; a supply elastic, stablecoin-alternative that connects traditional capital markets to DeFi.",https://bscscan.com/token/0x26a5dfab467d4f58fb266648cae769503cec9580,0x26a5dfab467d4f58fb266648cae769503cec9580,https://bscscan.com/address/0x26a5dfab467d4f58fb266648cae769503cec9580,Benchmark Protocol: xMARK Token,0x039355e0da5f95325f2b86c1783bdf3416fb5b8b78153f4ccd11ef388b052dc1,https://bscscan.com/tx/0x039355e0da5f95325f2b86c1783bdf3416fb5b8b78153f4ccd11ef388b052dc1,Success,5030821
Torum (XTM)Torum is a social media platform & ecosystem designed to connect worldwide cryptocurrency users.,https://bscscan.com/token/0x3f526a5a8811cc1812d923d5dbb20e4b1c6028db,0x3f526a5a8811cc1812d923d5dbb20e4b1c6028db,https://bscscan.com/address/0x3f526a5a8811cc1812d923d5dbb20e4b1c6028db,Torum: XTM Token,0x21f781e41f60d763f705ccc929a0d86698ad86522733c3d1362de2acec9662df,https://bscscan.com/tx/0x21f781e41f60d763f705ccc929a0d86698ad86522733c3d1362de2acec9662df,Success,6160161
Torum Finance (XTF)Torum is a social media platform & ecosystem designed to connect worldwide cryptocurrency users.,https://bscscan.com/token/0x0377facbddbee59d40869808bb67fa741038bc67,0x0377facbddbee59d40869808bb67fa741038bc67,https://bscscan.com/address/0x0377facbddbee59d40869808bb67fa741038bc67,Torum: XTF Token,0x0df42c31a80c4d8018e5ea1536ea00a9018a2fc46926afc47915e4b45549590d,https://bscscan.com/tx/0x0df42c31a80c4d8018e5ea1536ea00a9018a2fc46926afc47915e4b45549590d,Success,6160261
Tree Token (TREE)Binance Charity Foundation has launched this Australian Bushfire Donation project to help alleviate the impact of this disaster and facilitate the restoration for Australian community.,https://bscscan.com/token/0x9bd547446ea13c0c13df2c1885e1f5b019a77441,0x9bd547446ea13c0c13df2c1885e1f5b019a77441,https://bscscan.com/address/0x9bd547446ea13c0c13df2c1885e1f5b019a77441,Binance Charity: TREE Token,0x0f3f4f269efb53cfba8ebb62157d1871182a6c7950da07272770ff49e2de0622,https://bscscan.com/tx/0x0f3f4f269efb53cfba8ebb62157d1871182a6c7950da07272770ff49e2de0622,Success,5122463
